Telos Corporation,"Ashburn, Virginia (Headquarters)",http://www.xacta.io,Advanced Technology Partner,"Cyber Security: solutions & services that assure the security of our customers’ information, systems, and networks, including the Xacta 360 risk management suite, information assurance, and cyber security consulting services. Secure Mobility: solutions that empower the mobile workforce, protecting sensitive communication while delivering voice, data, and video at the point of work","Security,Government","AWS Public Sector Partner: Government,Authority to Operate on AWS",,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Telos%20Corporation&id=0010L00001ml8iWQAQ'
Forcepoint,"Austin, Texas (Headquarters)",http://www.forcepoint.com,Advanced Technology Partner,"We offer a systems-oriented approach to insider threat detection & analytics, cloud-based user and application protection, next-gen network protection, data security and systems visibility. It’s a new approach to cybersecurity never seen before. And as technology and users’ needs evolve, we are constantly looking to expand our offerings while staying true to our core in protecting the human point.","AWS Marketplace Seller,AWS Public Sector Partner: Government",AWS Certified Solutions Architect - Associate,,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Forcepoint&id=0010L00001oAughQAC'
Community Brands,"McLean, Virginia (Headquarters)",http://www.communitybrands.com,Advanced Technology Partner,,Nonprofit,"AWS Public Sector Partner: Education, Nonprofit",,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Community%20Brands&id=0010L00001qIovxQAC'
Crowdskout,"Washington, District of Columbia (Headquarters)",http://www.crowdskout.com,Advanced Technology Partner,"Crowdskout is the platform that powers campaigns and advocacy. Crowdskout helps you run smarter grassroots campaigns and advocacy efforts while bringing your data together in one place—making it easy to execute targeted, data-driven outreach. Organizations of all sizes use Crowdskout to move issues, win campaigns, and mobilize voters. We’re democratizing the use of data.",Nonprofit,AWS Public Sector Partner: Nonprofit,,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Crowdskout&id=0010L00001rEQynQAG'
NeonCRM,"Chicago, Illinois (Headquarters)",https://www.neoncrm.com,Advanced Technology Partner,,Nonprofit,AWS Public Sector Partner: Nonprofit,,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=NeonCRM&id=0010L00001rF2qKQAS'
DAQRI,"Los Angeles, California (Headquarters)",http://www.daqri.com,Advanced Technology Partner,,Industrial Software,AWS Public Sector Partner: Government,,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=DAQRI&id=0010L00001rq9PbQAI'
Schoology,"New York, New York (Headquarters)",http://www.schoology.com,Advanced Technology Partner,,Education,AWS Public Sector Partner: Education,,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Schoology&id=0010L00001sjgUVQAY'
Shin Software Srl,"Lesa, Novara (Headquarters)",http://www.shinsoftware.com,Advanced Technology Partner,"Shin Software Srl is specialized in the latest generation technologies related to: interactive 3D, Virtual, Augmented and Mixed Reality. With a multiyear experience in the fields and hundreds of customers, Shin Software aims to facilitate Digital Transformation processes for Industry 4.0 providing visualization and virtualization tools of physical products using SHOWin3D.",Industrial Software,AWS Marketplace Seller,,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Shin%20Software%20Srl&id=0010L00001tCoScQAK'
Frontline Education,"Malvern, Pennsylvania (Headquarters)",https://www.frontlineeducation.com,Advanced Technology Partner,,Education,AWS Public Sector Partner: Education,,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Frontline%20Education&id=0010L00001v1vRvQAI'
BMC SOFTWARE INC,"Houston, TX (Headquarters)",http://www.bmc.com,Advanced Technology Partner,"BMC offers a comprehensive set of solutions for the management of dynamic, cloud-based applications and the monitoring and provisioning of AWS infrastructure. BMC and Amazon Web Services have partnered to lead the market by ensuring enterprises can comprehensively manage both their AWS and on-premise resources marrying flexibility and scalability with superior management and control. Working with","DevOps,Migration",AWS Marketplace Seller,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate","Big Data, Analytics, Batch Processing &,Security & Compliance,Value (Cost Savings/TCO)",Software & Internet,"Application Development,Application Stacks","Monitoring,Source Control",,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=BMC%20SOFTWARE%20INC&id=001E000000Rl0wAIAR'
Cloudability,"Portland, OR (Headquarters)",https://cloudability.com,Advanced Technology Partner,"Cloudability's AWS Cost Management platform provides company-wide cost monitoring, optimization, and governance across you entire cloud infrastructure. Our SaaS-based solution allows anyone in your Finance, Ops/IT, Product and Executive teams to allocate spending, find where to save with Reserved Instances, right-size resources, and ensure efficiency in your AWS spending. Highlights",Cloud Management Tools,AWS Marketplace Seller,"AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",Value (Cost Savings/TCO),Software & Internet,"Education,Small Business,Enterprise,Government - Local,Government - National,Mid-size Business,Startup",System Management,Assessments,Monitoring,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Cloudability&id=001E000000Rl0wMIAR'
Gemalto,"Belcamp, MD (Headquarters)",http://www.safenet-inc.com/cloudsecurity,Advanced Technology Partner,"Gemalto’s portfolio of Identity and Data Protection solutions offers one of the most complete portfolios of enterprise security solutions in the world. Gemalto’s solutions enable its customers to enjoy industry-leading protection of data, digital identities, payments, and transactions –from the edge to the core. Gemalto’s SafeNet Identity and Data Protection solutions enable enterprises across",Security,AWS Marketplace Seller,"AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate","Internet of Things (IoT),Security & Compliance",Software & Internet,"Education,Enterprise,Government - Local,Government - National,Mid-size Business,Non-Profit,Startup","Application Development,Security",Monitoring,"Business Intelligence,Content Management,Storage & Backup",b'https://aws.amazon.com/partners/find/partnerdetails/?n=Gemalto&id=001E000000Rl0xnIAB'
"Ahead, LLC","Chicago, IL (Headquarters)",http://www.thinkahead.com,Premier Consulting Partner,"AHEAD builds platforms for digital business. By stitching together advances in Cloud, Automation, Operations, Security, and DevOps, they help industry leaders like United Airlines, Ecolab, and CUNA Mutual deliver on the promise of digital transformation. Headquartered in Chicago, AHEAD maintains offices in Michigan, Minnesota, North Carolina, Ohio, and Wisconsin. Learn more at www.thinkahead.com.","DevOps,Storage",Authorized Commercial Reseller,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified DevOps Engineer - Professional","Archiving,Big Data, Analytics, Batch Processing &,Business Applications - Microsoft,Business Applications - Other,Database & Data Warehouse,Dev & Test,Disaster Recovery,High Availability,High Performance Computing (HPC),Mobile,Security & Compliance,Storage (Backup, Recovery & Asset Storag,Value (Cost Savings/TCO),Web & Web Apps",Other,"Education,Enterprise,Mid-size Business,Non-Profit","Apache,Hadoop,Linux,Microsoft .NET,Microsoft SQL,MySql,PHP,System Management","Assessment / Jumpstart Pkg,Cloud Migration Services,Managed Service Provider,Strategic / IT Consulting,Systems Integration,Training",,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Ahead%2C%20LLC&id=001E000000Rl0yPIAR'
CA Technologies,"Islandia, New York (Headquarters)",http://www.ca.com,Advanced Technology Partner,"CA Technologies makes software for businesses that are development-driven, because we believe those who build the apps will own the future. We help our customers succeed in a future where every business—from apparel to energy—is being rewritten by software. From planning to development to management to security, at CA we create software that fuels transformation for companies in the application",DevOps,AWS Marketplace Seller,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional","Business Applications - Other,Business Applications - SAP,Dev & Test,Internet of Things (IoT),Mobile,Security & Compliance,Web & Web Apps",Software & Internet,"Education,Government,Enterprise",System Management,"Strategic / IT Consulting,Assessments","Application Stacks,Network Infrastructure,Security",b'https://aws.amazon.com/partners/find/partnerdetails/?n=CA%20Technologies&id=001E000000Rl0yiIAB'
Citrix,"Fort Lauderdale, FL (Headquarters)",http://www.citrix.com,Advanced Technology Partner,"Cloud Networking and Desktop Virtualization Solutions for Amazon Web Services Citrix Systems, Inc. transforms how businesses and IT work and people collaborate in the cloud era. With market-leading cloud, collaboration, networking and virtualization technologies, Citrix powers mobile work styles and cloud services, simplifying enterpris","AWS Marketplace Seller,AWS Public Sector Partner: Government, Education, Non-Profit","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional",,,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Citrix&id=001E000000Rl125IAB'
Twilio,"San Francisco, Ca (Headquarters)",http://www.twilio.com,Advanced Technology Partner,"Twilio is the developer platform for communications. With Twilio, developers and businesses make communications more contextual by embedding voice, video, messaging, and authentication directly into applications. Twilio has more than 700,000 developers on the platform. Businesses like Uber, Box, DocuSign, Nordstrom, Coca-Cola, Wal-Mart, and Home Depot trust Twilio to power their communications.",Mobile,AWS Marketplace Seller,AWS Certified Solutions Architect - Associate,Software & Internet,,,,,,b'https://aws.amazon.com/partners/find/partnerdetails/?n=Twilio&id=001E000000Rl13KIAR'
