Waves Platform AG,"Zug, Zug (Headquarters)",http://www.wavesplatform.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Waves%20Platform%20AG&id=0010h00001aCvHNAA0
FotoWare AS,"Oslo, Oslo (Headquarters)",http://www.fotoware.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=FotoWare%20AS&id=0010h00001aCvM3AAK
Matic,"Dubai, Dubai (Headquarters)",https://www.maticservices.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Matic&id=0010h00001aCvRiAAK
Audiocodes LTD,"Lod, Lod (Headquarters)",https://www.audiocodes.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Audiocodes%20LTD&id=0010h00001aCvSqAAK
Vena Solutions,"Toronto, Ontario (Headquarters)",http://www.venasolutions.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Vena%20Solutions&id=0010h00001aCvZ3AAK
Topcoder,"Indianapolis, Indiana (Headquarters)",http://www.topcoder.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Topcoder&id=0010h00001aCw3oAAC
Treez,"Oakland, California (Headquarters)",https://www.treez.io,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Treez&id=0010h00001aCwmKAAS
International Earth Sciences IESE Ltd.,"Auckland Central, Auckland (Headquarters)",http://www.iese.co.nz,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=International%20Earth%20Sciences%20IESE%20Ltd.&id=0010h00001aCy0JAAS
Skywatch Innovation Inc.,"Taipei, Taipei (Headquarters)",http://www.skywatch24.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Skywatch%20Innovation%20Inc.&id=0010h00001aCyDrAAK
LumiraDx Care Solutions UK LTD,"Camborne, Cornwall (Headquarters)",https://www.lumiradx.com/uk-en/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=LumiraDx%20Care%20Solutions%20UK%20LTD&id=0010h00001aCzNYAA0
"Notarius Solutions, Inc.","Montreal, Quebec (Headquarters)",https://www.notarius.com/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Notarius%20Solutions%2C%20Inc.&id=0010h00001aCzVIAA0
Code Pilot Corp.,"Austin, Texas (Headquarters)",http://www.mycodepilot.com,Select Technology Partner,"Code Pilot specializes in AI Enablement, partnering with customers to: Conduct Data Science Workshops Design, develop, deploy and manage AI/ML systems Provide customized hands-on training to help clients upskill their teams on AI/ML Code Pilot's Applied Data Science team consists of proven AI/ML experts with deep experience with the AWS platform.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Code%20Pilot%20Corp.&id=0010h00001aD0NAAA0
Tokenlab,"Sao Carlos, São Paulo (Headquarters)",http://www.tokenlab.com,Select Technology Partner,"Tokenlab is a tailor-made digital solutions specialist focused on providing innovation and applications for different business areas. We help customers create disruptive solutions for the market by guiding them through an agile framework that includes from design thinking to development, deployment and maintenance of digital products.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Tokenlab&id=0010h00001aD0R7AAK
Fugro,"Leidschendam, Netherlands (Headquarters)",http://www.fugro.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Fugro&id=0010h00001aD1P0AAK
Kryon,"Tel Aviv, Tel Aviv (Headquarters)",https://www.kryonsystems.com/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Kryon&id=0010h00001aD1yMAAS
"Guangzhou SYC Technology Co., Ltd","广州市, Guangdong (Headquarters)",http://www.shengyc.com/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Guangzhou%20SYC%20Technology%20Co.%2C%20Ltd&id=0010h00001aD1zyAAC
Savitude Inc,"Palo Alto, California (Headquarters)",http://www.savitude.com,Select Technology Partner,Savitude has reimagined the FASHION LIFE CYCLE WITH AI. Savitude’s ability to organize unstructured data enables diversity planning through original generative design; distributing the right product to the right locations; so the consumer will be able to buy what is recommended to her. This delivers a proven 11.1% conversion lift to the retailer.,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Savitude%20Inc&id=0010h00001aD2wnAAC
Concertio Inc,"New York, New York (Headquarters)",https://www.concertio.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Concertio%20Inc&id=0010h00001aD33KAAS
"Aible, Inc.","Foster City, California (Headquarters)",http://www.aible.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Aible%2C%20Inc.&id=0010h00001aD6VUAA0
GJI Group,"Cannon Hill, Queensland (Headquarters)",http://www.gjigroup.com.au,Select Consulting Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=GJI%20Group&id=0010h00001aD8zbAAC
"Kimura Information Technology Co., Ltd.","佐賀市卸本町, 佐賀県 (Headquarters)",https://www.k-idea.jp/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Kimura%20Information%20Technology%20Co.%2C%20Ltd.&id=0010h00001aDOy0AAG
Valtix,"Santa Clara, California (Headquarters)",http://www.valtix.com,Select Technology Partner,"Valtix Security Platform, Valtix Cloud Controller and Valtix Cloud Firewall, revolutionizes cloud network security with innovations that make visibility and security policy enforcement at the speed of apps at scale across regions and clouds. The security controls are architected with built-in auto scale, app-aware security policy and a single-pass pipeline for TLS, advanced FW, IPS, WAF and more.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Valtix&id=0010h00001aDPKkAAO
Pointillist,"Boston, Massachusetts (Headquarters)",http://www.pointillist.com,Select Technology Partner,"The Pointillist journey analytics platform connects the dots between customer interactions revealing the actual paths customers take as they engage across touchpoints and over time. Unlike solutions that merely unify the data, Pointillist reveals high-impact insights at optimal points in the journey and shows how they impact quantitative metrics such as revenue, churn and customer lifetime value.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pointillist&id=0010h00001aDZLzAAO
Evergreen Life,"Manchester, Greater Manchester (Headquarters)",http://www.evergreenlife.co.uk,Select Technology Partner,"People want to take control of their own health and well-being. Our PHR lets them download healthcare provider data, add personal data from devices, home tests and other organisations and presents personalised well-being advice. Healthcare organisations uses the platform to engage with patients to improve the efficiency of services, e.g. booking on0line appointments, and manage demand.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Evergreen%20Life&id=0010h00001aDjqqAAC
PetaBytz Technologies Inc,"Edison, New Jersey (Headquarters)",http://www.petabytz.com,Select Consulting Partner,"Petabytz Technologies Inc. is a leading IT consulting,Data Science and Engineering, business solution and systems integration firm with a unique blend of services.","AWS Certified Solutions Architect - Associate,AWS Certified Cloud Practitioner",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Petabytz%20Inc&id=0010h00001aDlLhAAK
VenueNext,"Santa Clara, California (Headquarters)",http://www.venuenext.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=VenueNext&id=0010h00001aDoAQAA0
Biginsight Inc,"Seoul, Gangnam (Headquarters)",http://www.bigin.io,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Biginsight%20Inc&id=0010h00001aDsOXAA0
IT-Kompass GmbH,"Suessen, Baden-Wuerttemberg (Headquarters)",https://www.it-kompass.com,Select Consulting Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IT-Kompass%20GmbH&id=0010h00001aQN8hAAG
RunMyProcess,"Paris, Île-de-France (Headquarters)",http://www.runmyprocess.com,Select Technology Partner,,AWS Certified Cloud Practitioner,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=RunMyProcess&id=0010h00001aQpMLAA0
YRGLM Inc.,"Osaka-shi, Osaka (Headquarters)",https://www.lockon.co.jp/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=YRGLM%20Inc.&id=0010h00001aQvZWAA0
"kaonavi, inc.","港区, 東京都 (Headquarters)",https://www.kaonavi.jp,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=kaonavi%2C%20inc.&id=0010h00001aR5q0AAC
Pi5 Cloud,"Irvine, California (Headquarters)",http://pi5.cloud,Select Consulting Partner,"We are a Consulting Partner with the proven capability to design, deploy, automate and manage complex cloud architectures. Our core competency is delivering custom cloud projects for clients who have limited cloud expertise or resources. Headquartered in Irvine, we built a consulting practice exclusive to AWS, helping companies to unleash the benefits AWS is built for.","AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pi5%20Cloud&id=0010h00001aRF62AAG
CloudArt,"Miami, Florida (Headquarters)",https://cloudart.io,Select Consulting Partner,"We build scalable, reliable, performant and cost-optimized public and hybrid cloud computing and application architectures. Our cloud services provide business outcomes by solving challenges through technology, utilizing the best of public and hybrid cloud. At CloudArt cloud technology services we are obsessed, driven to make your organization efficient, effective, and always innovating.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CloudArt&id=0010h00001aRLfdAAG
My School Portal,"Dartford, Kent (Headquarters)",https://www.myschoolportal.co.uk/,Select Technology Partner,"My School Portal offers a highly-sophisticated communications platform used by over 100 independent schools worldwide, with over 200,000 staff, student, and parent/guardian users. Supporting many feeds, applications, and integrations, it streamlines school communications, requiring one set of login details. Fully GDPR compliant, and members of BSME and BESA.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=My%20School%20Portal&id=0010h00001aROXUAA4
Creative Capsule,"Overland Park, Kansas (Headquarters)",http://creativecapsule.com,Select Consulting Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Creative%20Capsule&id=0010h00001aROceAAG
Namirial Group,"Senigallia, Ancona (Headquarters)",https://www.namirial.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Namirial%20Group&id=0010h00001aRRceAAG
LIGHTHOUSE,"Paris, Idf (Headquarters)",https://www.lighthouselabs.net,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=LIGHTHOUSE&id=0010h00001aRX5mAAG
RongCloud,"北京, Beijing (Headquarters)",https://www.rongcloud.cn/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=RongCloud&id=0010h00001aRg8TAAS
"dotData, Inc.","千代田区大手町, 東京都 (Headquarters)",https://dotdata.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=dotData%2C%20Inc.&id=0010h00001aRswiAAC
iBuild Innovations India Ltd.,"Hyderabad, Andrapradesh (Headquarters)",http://ibhubs.co,Select Consulting Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=iBuild%20Innovations%20India%20Ltd.&id=0010h00001aRzgGAAS
Dataforce Services Pty Ltd,"Bella Vista, New South Wales (Headquarters)",http://www.dataforce.com.au,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Dataforce%20Services%20Pty%20Ltd&id=0010h00001aS2bsAAC
mPulse Mobile,"Encino, California (Headquarters)",https://mpulsemobile.com/,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=mPulse%20Mobile&id=0010h00001c9nwqAAA
"AB System Solutions Co.,Ltd.","江東区豊洲, 東京都 (Headquarters)",http://ab-sys.com/aboutus/,Select Consulting Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AB%20System%20Solutions%20Co.%2CLtd.&id=0010h00001cA4w6AAC
CROC,"Moscow, Moscow Region (Headquarters)",http://www.croc.ru/eng/,Select Consulting Partner,"CROC has been working in the IT market since 1992 and is today one of the top 10 IT companies and the top three consulting businesses in Russia. CROC is the number one IT service provider in Russia, a leader in IT outsourcing, corporate performance management, IaaS, BI and ERP solutions, EDMS/ECM/EDI, telecommunications, and one of the largest providers of integrated data center infrastructures.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CROC&id=001E000000NaBHSIA3
NEC Corporation (Technology),"Minato-ku, Tokyo (Headquarters)",http://www.nec.com/,Select Technology Partner,"NEC are both Consulting Partner and Technology Partner. Our division provide Enterprise Software Product for AWS. ExpressCluster is for high availability, disaster recovery and business continuity. InfoCage is for security solution, especially Web Application Firewall. NIAS is also for security solution, especially data access control. and we line up job-workflow, ScalableDB, DeepLearining product",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NEC%20Corporation%20(Technology)&id=001E000000NaBIDIA3
Built.io,"San Francisco, CA (Headquarters)",https://www.built.io,Select Consulting Partner,"Built.io – a 2016 Gartner Cool Vendor – provides a digital transformation platform powered by 3 products: Built.io Flow, award-winning Integration-as-a-Service (iPaaS), Built.io Backend, enterprise Backend-as-a-Service (MBaaS), and Built.io Contentstack, pioneering headless Content Management (CMS). Built.io lets organizations create, integrate, scale and manage applications across mobile, web & I",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Built.io&id=001E000000NcInuIAF
AppFog,"Portland, OR (Headquarters)",http://www.appfog.com,Select Technology Partner,"AppFog, Inc. is the creator of leading platform-as-a-service products PHP Fog and AppFog. With robust multi-language and multi-infrastructure support, AppFog is the leading modern and agnostic PaaS, while PHP Fog is the best PHP PaaS on the market today. Used by developers worldwide to deploy tens of thousands of applications, AppFog’s products delivers a reliable, scalable and fast platform for d",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AppFog&id=001E000000Rl0vzIAB
Celstream Techologies Private Limited,"Bangalore, Karnataka (Headquarters)",http://www.celstream.com,Select Consulting Partner,"Celstream is a global Product Engineering Services player with 15+ years track record of successful co-development partnerships. We combine our domain and technology expertise, world-class processes and best software talent to deliver advanced products and solutions for varied domains including: IoT, Connected Products Advanced Imaging Digital Media ISV M",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Celstream%20Techologies%20Private%20Limited&id=001E000000Rl0wIIAR
Columbus Technologies and Services,"El Segundo, CA (Headquarters)",,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Columbus%20Technologies%20and%20Services&id=001E000000Rl0wTIAR
,,,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Fuego%20Digital%20Media%20QSTP-LLC&id=001E000000Rl0wgIAB
Independent Security Evaluators (ISE),"Baltimore, MD (Headquarters)",http://www.securityevaluators.com,Select Consulting Partner,"ISE uses an adversary-centric perspective driven by our elite team of analysts and developers, we improve our clients’ overall security posture, protect digital assets, harden existing technologies, secure infrastructures, and work with development teams to ensure product security prior to deployment. ISE offers tiered design/implementation level security assessments.","AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Independent%20Security%20Evaluators%20(ISE)&id=001E000000Rl0wwIAB
